Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-06-07,3962.01,3972.62,3920.13,3937.97,16027064
2023-06-09,3969.71,3988.75,3948.23,3966.37,16233755
2023-06-12,3973.34,4002.37,3948.73,3954.36,16241418
2023-06-13,3981.81,3981.81,3912.36,3917.19,28701751
2023-06-14,3926.93,4027.38,3922.88,4015.55,28308897
2023-06-15,4012.52,4058.37,3979.14,4057.15,23364089
2023-06-16,4071.32,4124.16,4064.11,4081.05,63572097
2023-06-19,4069.46,4100.33,4033.66,4034.12,9983315
2023-06-20,4030.25,4047.8,3994.55,4001.16,11658122
2023-06-21,4008.09,4038.83,3991.48,4019.32,13594977
2023-06-22,4013.23,4039.9,3984.62,4018.05,11097087
2023-06-23,3995.06,4012.73,3936.19,3939.63,11974508
2023-06-26,3955.85,4017.95,3927.46,4004.46,9720902
2023-06-27,4019.4,4029.34,3921.52,3948.03,12003788
2023-06-28,3978.6,4000.75,3929.39,3959.27,12607948
2023-06-29,3969.41,4001.1,3962.7,3992.12,10765129
2023-06-30,4003.93,4006.28,3957.65,3988.76,15202861
2023-07-03,4005.78,4043.96,3994.52,4039.19,13653193
2023-07-04,4040.22,4040.22,3993.62,3996.57,10707198
2023-07-05,3984.53,3985.49,3915.83,3916.07,14392546
2023-07-06,3885.11,3931.1,3866.61,3907.08,18195608
2023-07-07,3913.74,3965.53,3911.19,3963.13,14599138
2023-07-10,3943.62,3976.61,3933.94,3974.47,10711466
2023-07-11,4006.69,4012.91,3983.8,4003.44,13794176
2023-07-12,4020.33,4120.58,4018.7,4120.58,18711730
2023-07-13,4121.47,4151.79,4110.71,4126.48,16339179
2023-07-14,4115.81,4173.24,4109.7,4145.09,12087302
2023-07-17,4132.02,4184.87,4131.32,4164.17,24032381
2023-07-18,4170.35,4211.66,4155.05,4211.66,16058277
2023-07-19,4225.79,4250.77,4210.73,4231.72,14673882
2023-07-20,4214.9,4243.32,4198.51,4207.38,12590267
2023-07-21,4212.07,4215.78,4179.89,4200.59,12736286
2023-07-24,4207.16,4245.63,4207.16,4236.13,12678408
2023-07-25,4244.13,4262.62,4222.87,4251.65,10732952
2023-07-26,4257.95,4261.78,4202.37,4219.03,9283791
2023-07-27,4240.77,4279.44,4226.99,4269.08,13932958
2023-07-28,4254.52,4275.8,4236.94,4268.42,11510992
2023-07-31,4277.13,4292.92,4262.77,4276.84,17447189
2023-08-01,4276.68,4276.68,4239.97,4267.5,13747540
2023-08-02,4224.71,4225.69,4177.9,4177.9,14883443
2023-08-03,4173.29,4181.8,4135.33,4175.95,13001280
2023-08-04,4215.54,4237,4201.4,4230.38,10052286
2023-08-07,4221.29,4226.24,4183.98,4196.14,9919087
2023-08-08,4172.85,4173.46,4107.57,4120.5,15746204
2023-08-09,4164.29,4179.77,4123.84,4137.08,17771305
2023-08-10,4148.16,4229.43,4148.16,4204.45,16696381
2023-08-11,4178.38,4184.02,4141.95,4154.61,13284271
2023-08-14,4126.48,4153.61,4110.56,4118.49,9377568
2023-08-16,4089.38,4096.5,4025.07,4034.31,18511683
2023-08-17,4029.95,4051.87,3965.18,3988.52,13024982
2023-08-18,3959.24,3981.24,3941.08,3975.49,13127530
2023-08-21,3982.81,4003.92,3963.4,3986.62,10659612
2023-08-22,4008.96,4017.77,3967.36,3975.49,11819458
2023-08-23,3987.98,3992.92,3935.14,3980.94,13162916
2023-08-24,4007.05,4027.8,3970.97,3975.48,10166723
2023-08-25,3934.01,3986.72,3934.01,3957.36,10620373
2023-08-28,3985.03,4039.08,3960.23,4034.32,11516362
2023-08-29,4039.53,4056.28,4015.85,4039.78,12644490
2023-08-30,4046.05,4065.45,4027.73,4055.35,8289758
2023-08-31,4054.08,4064.93,4009.63,4010.68,27831620
2023-09-01,4006.79,4066.06,4000.75,4057.29,14560369
2023-09-04,4055.69,4079.94,4003.5,4007.15,14490208
2023-09-05,4001.13,4044.09,3965.11,3968.92,13740483
2023-09-06,3970.04,3983.83,3868.14,3899.61,25918192
2023-09-07,3893.41,3909.51,3803.58,3838.5,20120851
2023-09-08,3853.44,3876.48,3831.79,3871.56,13364405
2023-09-11,3887.21,3914.29,3854.52,3867.18,13451525
2023-09-12,3873.54,3890.47,3851.73,3882.68,19746973
2023-09-13,3880.1,3897.28,3858.34,3882.82,20185326
2023-09-14,3892.8,3918.93,3880.25,3918.93,18693837
2023-09-15,3931.08,3961.58,3925.97,3933.42,42830658
2023-09-18,3931.6,3946.17,3867.13,3871.46,13778179
2023-09-19,3885.99,3892.47,3831.9,3845.4,16080549
2023-09-20,3849.4,3941.72,3849.4,3934.44,18236625
2023-09-21,3909.37,3909.37,3855.59,3882.65,12918665
2023-09-22,3879.88,3901.64,3857.28,3882.03,15562790
2023-09-25,3878.04,3897.66,3820.1,3834.17,15655182
2023-09-26,3826.95,3856.38,3784.75,3840.55,15370542
2023-09-27,3839.74,3849.6,3781.79,3781.79,13082707
2023-09-28,3777.25,3790.57,3730.94,3753.56,30618353
2023-09-29,3765.6,3837.61,3765.6,3815.03,22627015
2023-10-02,3818.41,3818.41,3730.82,3730.82,16635343
2023-10-03,3726.49,3747.35,3693.3,3712.86,20451084
2023-10-04,3700.13,3787.3,3671.19,3742.82,22577547
2023-10-05,3753.13,3770.6,3713.55,3713.55,19196269
2023-10-06,3714.81,3763.81,3689.7,3725.07,34993155
2023-10-09,3722.31,3822.58,3692.36,3802.7,23136281
2023-10-10,3823.47,3914.72,3823.47,3903.86,25818178
2023-10-11,3909.13,3960.08,3895.85,3936.96,31757020
2023-10-12,3943.41,3953.83,3896.15,3905.32,31389565
2023-10-13,3901.37,3956.15,3887.06,3932.43,21731800
2023-10-16,4002.96,4180.86,4002.96,4141.42,56000435
2023-10-17,4137.1,4283.35,4135.78,4218.85,38033945
2023-10-18,4204.64,4243.29,4166.16,4171.55,35973845
2023-10-19,4153.9,4153.9,4078.23,4085.47,25365378
2023-10-20,4064.03,4081.14,4021.4,4040.7,19866460
2023-10-23,4043.94,4064.61,4013.18,4025.22,16261051
2023-10-24,4039.28,4135.32,4039.28,4101.66,24388044
2023-10-25,4108.86,4192.66,4099.09,4174.73,24066190
2023-10-26,4143.17,4231.94,4102.84,4224.01,20711828
2023-10-27,4226.84,4245.59,4184.05,4189.69,16329613
2023-10-30,4199.41,4257.56,4199.41,4234.98,15917983
2023-10-31,4241.53,4319.85,4230.52,4281.3,24550308
2023-11-02,4309.3,4344.77,4264.62,4298.6,23645108
2023-11-03,4305.32,4356.28,4292.91,4336.19,20128393
2023-11-06,4352.09,4388.56,4330.74,4353.56,17809181
2023-11-07,4341.4,4363.61,4290.76,4317.93,16292337
2023-11-08,4311.95,4323.06,4251.56,4262.33,15833450
2023-11-09,4289.08,4326.19,4242.16,4323.49,19075784
2023-11-10,4313.2,4319.73,4253.26,4264.1,14654587
2023-11-13,4276.13,4311.55,4243.82,4247.38,18679333
2023-11-14,4257.04,4463.54,4257.04,4453.36,26528502
2023-11-15,4463.13,4510.67,4408.23,4418.48,27299827
2023-11-16,4412.46,4459.83,4398.09,4415.59,31370144
2023-11-17,4411.89,4441.55,4390.78,4437.74,18257191
2023-11-20,4438.77,4519.31,4435.02,4482.09,22235730
2023-11-21,4478.52,4510.46,4433.31,4463.06,16593956
2023-11-22,4456.95,4472.81,4433.97,4463.38,15162106
2023-11-23,4467.38,4481,4428.13,4432.4,11940406
2023-11-24,4430.79,4455.86,4417.41,4437.21,16787565
2023-11-27,4434.38,4443.78,4374.94,4397.45,15823961
2023-11-28,4389.16,4466.87,4389.16,4460.46,18902719
2023-11-29,4435.51,4450.07,4390.52,4426.1,31058211
2023-11-30,4425.16,4449.36,4411.8,4411.8,40654424
2023-12-01,4411.6,4555.92,4411.6,4552.65,20060199
2023-12-04,4544.12,4580.5,4528.4,4542.81,12961160
2023-12-05,4529.91,4612.51,4526.83,4578.14,19136348
2023-12-06,4585.11,4638.43,4575.27,4600.12,20036714
2023-12-07,4586.51,4587.42,4521.22,4558.35,13681706
2023-12-08,4562.35,4612.47,4562.35,4592.62,14582525
2023-12-11,4596.9,4631.29,4585.4,4607.1,13564924
2023-12-12,4616.99,4637.22,4550.69,4567.94,22496206
2023-12-13,4559.78,4600.01,4549.91,4577.21,18141339
2023-12-14,4599.26,4633.87,4594.95,4605.58,22272034
2023-12-15,4616.83,4711.36,4604.43,4621.31,67697404
2023-12-18,4616.36,4660.57,4609.17,4649.29,17243198
2023-12-19,4649.52,4724.57,4638.76,4689.25,18940374
2023-12-20,4696.6,4740.68,4663.06,4673.23,15633376
2023-12-21,4659.24,4702.8,4652.16,4689.88,16619821
2023-12-22,4682.87,4699.46,4668.63,4685.96,9204610
2023-12-27,4690.24,4749.08,4690.24,4735.04,13649734
2023-12-28,4741.23,4753.55,4705.15,4705.15,11537636
2023-12-29,4706.2,4726.51,4661.2,4678.55,10917243
2024-01-02,4680.77,4693.57,4569.34,4599.5,13920658
2024-01-03,4593.38,4604.09,4521.15,4582.94,20767399
2024-01-04,4582.99,4582.99,4519.94,4557.21,18611762
2024-01-05,4531.88,4554.84,4454.8,4541.97,15961824
2024-01-08,4529.77,4559.44,4468.76,4552.49,15212783
2024-01-09,4573.84,4581.84,4527.62,4569.13,15720437
2024-01-10,4566.26,4592.25,4522.03,4534.42,15802065
2024-01-11,4552.61,4568.03,4478.64,4485.3,19924196
2024-01-12,4490.53,4534.68,4471.71,4490.03,17900481
2024-01-15,4491.04,4512.62,4406.2,4424.98,11952680
2024-01-16,4410.72,4423.11,4368.79,4410.06,12186484
2024-01-17,4395.11,4395.11,4316.26,4328.54,20596729
2024-01-18,4333.66,4381.43,4333.66,4375.57,17989566
2024-01-19,4389.96,4420.45,4376.79,4394.84,18791983
2024-01-22,4417.44,4439.02,4384.68,4403.06,16121392
2024-01-23,4414.28,4424.29,4344.32,4385.57,14666559
2024-01-24,4404.53,4462.02,4401.95,4437.43,16675294
2024-01-25,4438.1,4441.58,4401.05,4423.04,14153527
2024-01-26,4412.39,4463.59,4393.94,4457.71,13770396
2024-01-29,4447.73,4458.93,4425.53,4437.05,11338365
2024-01-30,4443.17,4488.55,4436.5,4482.49,15139945
2024-01-31,4482.61,4575.54,4478.02,4570.75,18811692
2024-02-01,4553.07,4656.55,4521.42,4623.3,23508144
2024-02-02,4639.63,4743.85,4639.63,4712.25,22403766
2024-02-05,4713.94,4768.74,4658.41,4670.71,21181524
2024-02-06,4677.52,4725.02,4664.02,4675.74,15881996
2024-02-07,4685.03,4714.08,4670.22,4705.98,12303686
2024-02-08,4708.97,4721.99,4636.15,4649.01,11840601
2024-02-09,4646.97,4663.76,4619.71,4629.97,10792888
2024-02-12,4638.8,4721.54,4618.04,4701.62,16267950
2024-02-13,4696.19,4710.62,4590.66,4611.31,24884186
2024-02-14,4612.38,4706.66,4608.24,4706.66,14410447
2024-02-15,4718.95,4735.57,4671.29,4702.86,17725942
2024-02-16,4705.17,4791.7,4705.17,4753.59,13966277
2024-02-19,4742.53,4801.18,4742.53,4787.43,9809872
2024-02-20,4785.72,4869.47,4772.06,4858.09,18284494
2024-02-21,4865.46,4898.07,4831.72,4834.53,16256065
2024-02-22,4876.37,4921.98,4876.37,4906.5,21722463
2024-02-23,4918.46,5001.56,4914.1,4965.64,19900731
2024-02-26,4966.9,4979.01,4937.62,4940.02,13754739
2024-02-27,4943.82,4991.26,4912.22,4927.57,18036437
2024-02-28,4928.37,4928.37,4829.55,4835.67,18781940
2024-02-29,4839.61,4904.78,4837.45,4847.9,55290322
2024-03-01,4872.55,4893.82,4821.23,4861.14,18030139
2024-03-04,4878.17,4900.25,4799.69,4808.37,17997591
2024-03-05,4792.36,4792.36,4738.08,4746.95,19233303
2024-03-06,4749.59,4776.29,4730.64,4754.22,14489024
2024-03-07,4733.52,4733.52,4647.58,4683.77,16997867
2024-03-08,4685.36,4719.21,4627.27,4714.68,20401587
2024-03-11,4707.65,4752.27,4692.04,4752.27,13265697
2024-03-12,4760.3,4867.86,4740.35,4861.92,22585522
2024-03-13,4857.91,4883.45,4807.81,4828.27,20086275
2024-03-14,4832.78,4865.63,4808.71,4836.33,25018417
2024-03-15,4834.68,4855.93,4631.23,4713.31,72844908
2024-03-18,4716.61,4763.29,4672.67,4713.11,17958198
2024-03-19,4716.6,4730.14,4606.83,4682.78,19423586
2024-03-20,4696.27,4712.91,4640.41,4694.03,15804240
2024-03-21,4749.58,4831.16,4749.58,4831.16,20376550
2024-03-22,4822.33,4843.2,4759.95,4766.89,16101913
2024-03-25,4767.06,4773.55,4696.94,4697.83,14919609
2024-03-26,4703.33,4804.03,4683.42,4786.83,19483070
2024-03-27,4787.24,4810.52,4773.13,4801.21,13861727
2024-03-28,4796.85,4890.23,4796.85,4883.89,18007784
2024-04-02,4893.22,4959.14,4862.39,4881.33,23924417
2024-04-03,4891.56,4919.15,4847.65,4879.35,17761685
2024-04-04,4887.87,4955.02,4878.04,4950.55,16131103
2024-04-05,4921.06,4953.45,4886.51,4953.45,20946543
2024-04-08,4950.75,5036.81,4950.75,5026.39,18559549
2024-04-09,5035.64,5070.49,4946.44,4962.83,25809982
2024-04-10,4990.67,5041.55,4968.03,5012.62,37967255
2024-04-11,4994.06,5027.23,4948.57,4948.57,29576577
2024-04-12,4995.91,5015.97,4901.47,4904.16,20022302
2024-04-15,4943.17,4962.69,4906.52,4918.51,19862472
2024-04-16,4866.9,4870.56,4779.23,4796.58,27963299
2024-04-17,4812.98,4903.61,4807.92,4876.41,34556675
2024-04-18,4918.93,4934.98,4847.59,4933.89,26962145
2024-04-19,4893.24,4946.09,4884.76,4940,27420606
2024-04-22,4976.96,5041.68,4965.22,5034.7,26277242.901374
2024-04-23,5062.1,5109.03,5027.53,5056.46,21294020
2024-04-24,5087.37,5089.76,5006.22,5009.54,21648466
2024-04-25,5024.91,5029.85,4935.36,4964.41,20243633
2024-04-26,5019.97,5047.72,5003.12,5029.69,19628932
2024-04-29,5047.5,5091.89,4990.64,5087.99,17339696
2024-04-30,5097.13,5097.13,5014.91,5023.98,19095347
2024-05-02,5047.14,5059.59,4996.59,5012.27,14219177
2024-05-06,5059.03,5180.67,5030.16,5168.52,27151253
2024-05-07,5170.24,5206.74,5133.43,5147.14,32839442
2024-05-08,5159.76,5174.99,5129.63,5174.99,22509893
2024-05-09,5207.52,5227.58,5189.51,5211.58,26366939
2024-05-10,5229.84,5234.81,5120.37,5125.06,33258808
2024-05-13,5136.36,5184.63,5121.83,5173.9,23678342
2024-05-14,5189.03,5210.59,5137.67,5199.52,34127402
2024-05-15,5214.11,5225.42,5176.71,5219.49,25350172
2024-05-16,5242.7,5267.31,5217.33,5234.83,18911681
2024-05-17,5229.02,5263,5182.83,5259.61,21078390
2024-05-20,5281.13,5311.85,5273.9,5296.66,24751625
2024-05-21,5268.87,5286.89,5223.79,5244.41,19910220
2024-05-22,5234.77,5234.77,5192.32,5214.15,20968404
2024-05-23,5203.26,5245.72,5170.67,5191,33633368
2024-05-24,5166.15,5177.14,5132.47,5165.33,30180665
2024-05-27,5177.96,5206.66,5157.6,5167.94,20192298.927021
2024-05-28,5189.49,5200.76,5104.19,5125.92,20351257
2024-05-29,5120.42,5121.39,5032.57,5040.04,26198686
2024-05-31,5039.87,5117.03,5018.97,5084.12,62890805
2024-06-03,5136.31,5160.86,5104.89,5107.41,15139142
2024-06-04,5104.29,5104.29,4978.31,4978.31,18906960
2024-06-05,5003.17,5008.39,4967.6,5001.88,15885316
2024-06-06,5039.38,5048.68,4986.08,5036.99,12455017
2024-06-07,5049.04,5049.04,4948.08,4968.15,14580443
2024-06-10,4950.6,4967.65,4912.24,4967.63,11347046
2024-06-11,4984.55,4990.29,4911.21,4915.11,13379914
2024-06-12,4942.85,5017.45,4930.6,4996.9,17335764
2024-06-13,4993.56,4994.63,4908.21,4912.5,13426391
2024-06-14,4933.97,4937.24,4876.4,4937.24,18117426
2024-06-17,4941.92,5033.33,4941.43,5029.43,18303021
2024-06-18,5057,5093.46,5018.71,5021.89,17879724
2024-06-19,5042.43,5111.42,5023.56,5096.81,13977375
2024-06-20,5114.55,5153.46,5076.28,5110.37,16390808
2024-06-21,5113.27,5143.5,5074.71,5094.2,37196476
2024-06-24,5107.77,5215.19,5095.33,5201.64,13966096
2024-06-25,5200.6,5249.76,5178.71,5216.44,17019229
2024-06-26,5246,5269.55,5203.22,5204.61,27003141
2024-06-27,5216.58,5257.82,5199.59,5220.92,18745032
2024-06-28,5236,5272.32,5231.17,5248.56,18416678
2024-07-01,5274.7,5283.15,5225.65,5231.79,14701281
2024-07-02,5223.07,5228.96,5168.8,5181.28,14412813
2024-07-03,5214.96,5260.16,5189.2,5212.43,13742901
2024-07-04,5239.84,5242.46,5194.13,5223.64,8062372
2024-07-05,5229.79,5243.01,5145.8,5161.7,9889997
2024-07-08,5172.64,5214.34,5159.63,5203.73,10010729
2024-07-09,5211.04,5217.08,5182.93,5212.86,12494325
2024-07-10,5224.96,5224.96,5158.94,5166.84,13004491
2024-07-11,5183.38,5225.22,5169.29,5220.73,14201546
2024-07-12,5216.16,5276.62,5199.27,5258.63,12915490
2024-07-15,5254.16,5266.17,5223.74,5266.17,10371215
2024-07-16,5249.22,5249.22,5093.59,5094.17,18003508
2024-07-17,5101.64,5135.89,4972.13,5030.02,19039624
2024-07-18,5056.29,5131.16,5013.41,5115.71,18528711
2024-07-19,5089.47,5101.14,5035.65,5074.6,11016825
2024-07-22,5097.85,5118.47,5063.96,5084.64,9506452
2024-07-23,5089.34,5089.34,4985.4,5010.43,12136809
2024-07-24,4980.58,5031.12,4967.63,4983.08,11834210
2024-07-25,4917.45,4952.08,4880.35,4950.11,16787572
2024-07-26,4954.19,4976.57,4915.98,4932.73,9161935
2024-07-29,4970.68,4992.19,4920.05,4957.27,10533307
2024-07-30,4969.67,4984.73,4886.87,4886.87,15397787
2024-07-31,4936.82,4971.96,4920.39,4962.12,18447098
2024-08-01,4971.43,4971.43,4864.52,4866.07,11818914
2024-08-02,4814.03,4828.75,4770.28,4793.42,16426478
2024-08-05,4634.59,4659.17,4548,4644.05,28704923
2024-08-06,4695.94,4708.39,4540.98,4585.63,23107520
2024-08-07,4628.99,4642.01,4589.61,4617.67,16372780
2024-08-08,4610.07,4679.17,4528.38,4674.98,17357336
2024-08-09,4710.26,4733.43,4645.85,4663.44,13422112
2024-08-12,4697.12,4824.18,4697.12,4822.71,12609558
2024-08-13,4848.14,4860.17,4793,4811.71,16396057
2024-08-14,4854.6,4867.95,4816.9,4840.23,15063371
2024-08-16,4923.85,4999.06,4922.07,4999.06,17718937
2024-08-19,4991.59,5032.94,4974.69,5011.1,13036574
2024-08-20,5025.81,5026.91,4925.64,4929.93,8198629
2024-08-21,4940.43,4976.1,4929.99,4967.44,12264113
2024-08-22,4993.87,5005.35,4953.69,4964.3,19695520
2024-08-23,4999.33,4999.78,4952.21,4966.8,14349646
2024-08-26,4975.6,4987.13,4933.6,4954.65,10105408
2024-08-27,4966.66,4967.58,4897,4956.39,11679725
2024-08-28,4947.52,4956.51,4897.93,4930.98,13752732
2024-08-29,4931.73,4984.02,4918.05,4970.71,14983709
2024-08-30,4989.61,5005.55,4949.4,4989.37,30646198
2024-09-02,4973.94,5103.26,4940.05,5080.18,18828117
2024-09-03,5077.12,5083.47,4983.85,4983.85,15474032
2024-09-04,4941.58,4976.5,4920.07,4970.65,12553514
2024-09-05,4959.85,4994.72,4892.12,4906.16,14577198
2024-09-06,4896.11,4912.8,4792.4,4795.02,16433018
2024-09-09,4822.99,4837.6,4796.84,4821.26,11761887
2024-09-10,4825.56,4848.7,4758.98,4772.96,15866784
2024-09-11,4769.55,4769.55,4674.05,4679.45,18491288
2024-09-12,4760.5,4780.67,4728.61,4745.62,14069996
2024-09-13,4763.04,4845.05,4757.31,4833.1,15213061
2024-09-16,4839.18,4839.18,4767.51,4786.23,17834443
2024-09-17,4815.43,4884.26,4809.14,4869.86,18229560
2024-09-18,4885.44,4896.65,4832.3,4852.83,14007178
2024-09-19,4891.94,4911.23,4859.56,4892.95,32539700
2024-09-20,4906.1,4908.81,4772.22,4794.48,57375236
2024-09-23,4822,4830.35,4750.78,4808.84,15836833
2024-09-24,4867.79,4944.82,4857.95,4915.42,18405880
2024-09-25,4912.85,4949.07,4890.41,4933.87,15435810
2024-09-26,4981.73,5017.01,4952.27,4976.36,30107952
2024-09-27,4982.81,5019.59,4949.41,5011.02,16365744
2024-09-30,4992.63,5007.2,4887.34,4887.34,20898193
2024-10-01,4911,4924.57,4830.34,4869.94,18165447
2024-10-02,4868.26,4921.05,4843.13,4873.81,12487349
2024-10-03,4866.17,4866.17,4789.77,4795.92,16177462
2024-10-04,4816.96,4832.44,4781.6,4818.79,12516938
2024-10-07,4849.56,4854.55,4771.63,4818.73,13866107
2024-10-08,4788.92,4838.13,4746.34,4804.53,17095032
2024-10-09,4805.78,4899.12,4787.4,4881.33,16251661
2024-10-10,4895.35,4909.8,4843.64,4860.57,16777225
2024-10-11,4890.18,4928.04,4865.89,4914.47,12173245
2024-10-14,4929.04,4931.77,4892.87,4901.31,9971380
2024-10-15,4923.18,4927.54,4861.6,4891.15,15253256
2024-10-16,4882.81,4947.85,4868.11,4929.74,28559062
