observation_date,Return M
31-Jul-1961,-0.00514335338258904
31-Aug-1961,0.00315244237465522
30-Sep-1961,0.0141136401105375
31-Oct-1961,0.00124584257062763
30-Nov-1961,-0.00732844887197863
31-Dec-1961,-0.00136115000381252
31-Jan-1962,0.000150797684163523
28-Feb-1962,0.0115367641034932
31-Mar-1962,0.0147780686094069
30-Apr-1962,0.00321666666666667
31-May-1962,-4.69830950910808E-05
30-Jun-1962,-0.00487009743682651
31-Jul-1962,9.15085347056653E-05
31-Aug-1962,0.0098752073558203
30-Sep-1962,0.00492869624743589
31-Oct-1962,0.00491359281577888
30-Nov-1962,0.00326666666666667
31-Dec-1962,0.00899178419547489
31-Jan-1963,0.00157415629057763
28-Feb-1963,-0.00247543686602606
31-Mar-1963,0.00246937561328245
30-Apr-1963,0.00329166666666667
31-May-1963,0.00247809908052241
30-Jun-1963,5.19610252693063E-05
31-Jul-1963,0.00333333333333333
31-Aug-1963,0.00171086846283423
30-Sep-1963,-0.000696469269923359
31-Oct-1963,-0.00305798135118531
30-Nov-1963,0.00912068191289905
31-Dec-1963,-0.00143954631593397
31-Jan-1964,0.00264379399776842
29-Feb-1964,0.00104317600664216
31-Mar-1964,-0.000532342333710861
30-Apr-1964,0.00432851806706891
31-May-1964,0.00593067202244995
30-Jun-1964,0.00671649067559254
31-Jul-1964,0.00023965952562243
31-Aug-1964,0.00188386413753849
30-Sep-1964,0.00592349066002462
31-Oct-1964,0.00509497576766243
30-Nov-1964,0.00024952776222114
31-Dec-1964,0.00269609873543591
31-Jan-1965,0.00511767023718879
28-Feb-1965,0.00108111246546016
31-Mar-1965,0.00512523611888943
30-Apr-1965,0.00269609873543591
31-May-1965,0.00190206306651563
30-Jun-1965,0.00593785417833415
31-Jul-1965,0.00189296386586229
31-Aug-1965,-0.000491363497288345
30-Sep-1965,-0.00283015010649812
31-Oct-1965,-0.00115272318409508
30-Nov-1965,-0.00188052835726436
31-Dec-1965,-0.00965055111755878
31-Jan-1966,0.000731793270096242
28-Feb-1966,-0.0216237315898991
31-Mar-1966,0.0285202053433423
30-Apr-1966,-0.00233184262954418
31-May-1966,0.00320992958505278
30-Jun-1966,-0.00918375853814691
31-Jul-1966,-0.00203923046508985
31-Aug-1966,-0.0193985031092388
30-Sep-1966,0.0307724305269668
31-Oct-1966,0.00806090937396466
30-Nov-1966,-0.00740960688963703
31-Dec-1966,0.0420743162541331
31-Jan-1967,0.0133723929633369
28-Feb-1967,-0.0119271357367672
31-Mar-1967,0.0213770204167876
30-Apr-1967,-0.0181592671720089
31-May-1967,0.00163922607494704
30-Jun-1967,-0.0274179773276604
31-Jul-1967,0.00896187698893761
31-Aug-1967,-0.00411180725840751
30-Sep-1967,0.00133852424459089
31-Oct-1967,-0.0203805259937592
30-Nov-1967,-0.00278217382322181
31-Dec-1967,0.00778173598987372
31-Jan-1968,0.0168327412400852
29-Feb-1968,0.00310772327830628
31-Mar-1968,-0.0103172094802794
30-Apr-1968,0.00629643476464423
31-May-1968,-0.00414574504560053
30-Jun-1968,0.0214203506625061
31-Jul-1968,0.0237112221887859
31-Aug-1968,0.00221349942593562
30-Sep-1968,-0.000781805251793002
31-Oct-1968,-0.00445772095677199
30-Nov-1968,-0.00802124310781892
31-Dec-1968,-0.0230721336512859
31-Jan-1969,0.00293460445659034
28-Feb-1969,4.43450916442619E-05
31-Mar-1969,0.00229971627674043
30-Apr-1969,0.0125757468460846
31-May-1969,-0.0207772730313004
30-Jun-1969,-0.00669070936000977
31-Jul-1969,0.0106301842764051
31-Aug-1969,-0.00655261865234141
30-Sep-1969,-0.0412673247736316
31-Oct-1969,0.0466371489660605
30-Nov-1969,-0.0186247718671387
31-Dec-1969,-0.0340069561525714
31-Jan-1970,0.0154491204912042
28-Feb-1970,0.0667808564912123
31-Mar-1970,-0.00692126613279523
30-Apr-1970,-0.04450553552662
31-May-1970,-0.00228775636272821
30-Jun-1970,0.025130400264107
31-Jul-1970,0.0272374075887578
31-Aug-1970,-0.00145306369224217
30-Sep-1970,0.0201891553526505
31-Oct-1970,0.00329047790045184
30-Nov-1970,0.0668368358175051
31-Dec-1970,0.00468570325172478
31-Jan-1971,0.0356037951971893
28-Feb-1971,0.00140206147193706
31-Mar-1971,0.0512034781305997
30-Apr-1971,-0.0359051534717047
31-May-1971,-0.0167308526494742
30-Jun-1971,-0.0175988617176578
31-Jul-1971,-0.00508582327881262
31-Aug-1971,0.047312817263972
30-Sep-1971,0.0259341930250087
31-Oct-1971,0.0146687163300935
30-Nov-1971,0.000441481560636542
31-Dec-1971,0.00791391943449154
31-Jan-1972,-0.00981709521814107
29-Feb-1972,0.00876480407124342
31-Mar-1972,-0.000848750795401699
30-Apr-1972,0.00363082458877496
31-May-1972,0.0117552690104221
30-Jun-1972,-0.00230084972312533
31-Jul-1972,0.00733078154827567
31-Aug-1972,-0.0166578745619552
30-Sep-1972,-0.00330582976413448
31-Oct-1972,0.0148827028501322
30-Nov-1972,0.0148304086157597
31-Dec-1972,-0.00419936951679887
31-Jan-1973,-0.00403548224447894
28-Feb-1973,-0.00173057083309154
31-Mar-1973,-0.000902924563142395
30-Apr-1973,0.00775666411936372
31-May-1973,-0.0107172053586901
30-Jun-1973,0.00506659972574155
31-Jul-1973,-0.0281753860578312
31-Aug-1973,0.0187668561275685
30-Sep-1973,0.0308803526728522
31-Oct-1973,0.0193499444103996
30-Nov-1973,0.00702453505036838
31-Dec-1973,-0.00932821160371133
31-Jan-1974,-0.00131491916975271
28-Feb-1974,0.00512715873771938
31-Mar-1974,-0.0219044350622397
30-Apr-1974,-0.0109748141101534
31-May-1974,0.0160470657970368
30-Jun-1974,-0.0019725421321046
31-Jul-1974,-0.0106097273640052
31-Aug-1974,-0.00822038991766072
30-Sep-1974,0.0182768798986209
31-Oct-1974,0.0168475500997102
30-Nov-1974,0.0167906776651309
31-Dec-1974,0.0230217444841625
31-Jan-1975,-0.00280281343274856
28-Feb-1975,0.0111197730470271
31-Mar-1975,-0.0309346172679742
30-Apr-1975,-0.0133246528561407
31-May-1975,0.0251388707575308
30-Jun-1975,0.0121157220203934
31-Jul-1975,-0.00944354827882026
31-Aug-1975,0.00549476571468663
30-Sep-1975,-0.0103550218960043
31-Oct-1975,0.0457387438349274
30-Nov-1975,-0.00885590248143919
31-Dec-1975,0.0327359533917501
31-Jan-1976,0.00373963588826114
29-Feb-1976,0.00854798567285769
31-Mar-1976,0.0140209182084674
30-Apr-1976,0.00569764455349079
31-May-1976,-0.0132403256572602
30-Jun-1976,0.0134328796728929
31-Jul-1976,0.00655
31-Aug-1976,0.0202698512881227
30-Sep-1976,0.0139661549471896
31-Oct-1976,0.0153051349561056
30-Nov-1976,0.0351364917535076
31-Dec-1976,0.0200928913683197
31-Jan-1977,-0.0352687329680108
28-Feb-1977,0.0027045744159865
31-Mar-1977,0.00828836447704991
30-Apr-1977,0.00410607798292519
31-May-1977,0.0110703951040436
30-Jun-1977,0.0187533351577954
31-Jul-1977,-0.00925356172058912
31-Aug-1977,0.0159509362941747
30-Sep-1977,-0.00295081639522787
31-Oct-1977,-0.00825640375693552
30-Nov-1977,0.0111754319360905
31-Dec-1977,-0.00940262010148998
31-Jan-1978,-0.00435765166929032
28-Feb-1978,-0.000129211391677922
31-Mar-1978,-0.000684729719896344
30-Apr-1978,0.000773381820790369
31-May-1978,-0.00507566900726866
30-Jun-1978,-0.00613768644762625
31-Jul-1978,0.0111399340508731
31-Aug-1978,0.0184269666643721
30-Sep-1978,-0.00421870203302927
31-Oct-1978,-0.01879146113827
30-Nov-1978,0.0139758751285774
31-Dec-1978,-0.011259246196194
31-Jan-1979,0.0205929829237335
28-Feb-1979,-0.00667218615930888
31-Mar-1979,0.0115053796418402
30-Apr-1979,-0.00770514331484739
31-May-1979,0.02650643721433
30-Jun-1979,0.0238582036737847
31-Jul-1979,-0.00559285618686691
31-Aug-1979,-0.00722023692079666
30-Sep-1979,-0.00499847523472101
31-Oct-1979,-0.0691447740184911
30-Nov-1979,0.0296810690789578
31-Dec-1979,0.0117075213888842
31-Jan-1980,-0.0387158406200598
29-Feb-1980,-0.0789285014347169
31-Mar-1980,0.0150520486194275
30-Apr-1980,0.123456479446549
31-May-1980,0.0402579984649017
30-Jun-1980,0.0184246972503872
31-Jul-1980,-0.0318355538453126
31-Aug-1980,-0.0369696098472415
30-Sep-1980,-0.008175174393798
31-Oct-1980,-0.0237474998835026
30-Nov-1980,-0.00403988073775227
31-Dec-1980,0.0268743992113181
31-Jan-1981,-0.0035322030615689
28-Feb-1981,-0.0298905290565459
31-Mar-1981,0.0275661876497306
30-Apr-1981,-0.0405448403719446
31-May-1981,0.0445736132650265
30-Jun-1981,-0.00784704438232307
31-Jul-1981,-0.0301018647463251
31-Aug-1981,-0.0247782311141546
30-Sep-1981,-0.00831804230558861
31-Oct-1981,0.075515579432952
30-Nov-1981,0.0940642715819869
31-Dec-1981,-0.0339396438164794
31-Jan-1982,0.003253751173052
28-Feb-1982,0.0175802945069124
31-Mar-1982,0.00383229726198598
30-Apr-1982,0.0282549727572495
31-May-1982,0.0200954716574875
30-Jun-1982,-0.0264441596032912
31-Jul-1982,0.0526320819519355
31-Aug-1982,0.0594902399218468
30-Sep-1982,0.0730160500852315
31-Oct-1982,0.0711689515088788
30-Nov-1982,0.00412572764679357
31-Dec-1982,0.0352533894359174
31-Jan-1983,-0.0177517372260209
28-Feb-1983,0.0414912120675149
31-Mar-1983,-0.0125870927635637
30-Apr-1983,0.0303064607993022
31-May-1983,-0.0238099417365775
30-Jun-1983,7.2709022606525E-05
31-Jul-1983,-0.0369890585934059
31-Aug-1983,-0.00277126927347252
30-Sep-1983,0.0415240000250391
31-Oct-1983,-0.00777660019720112
30-Nov-1983,0.0161587307460914
31-Dec-1983,-0.00123579815219664
31-Jan-1984,0.0185295995950282
29-Feb-1984,-0.0113664850901991
31-Mar-1984,-0.0173552177521312
30-Apr-1984,-0.00558206046255318
31-May-1984,-0.0470264017251732
30-Jun-1984,0.0153078606914612
31-Jul-1984,0.0627369725100841
31-Aug-1984,0.0173967322339025
30-Sep-1984,0.0285876154168517
31-Oct-1984,0.0495480495990091
30-Nov-1984,0.0220209998664103
31-Dec-1984,0.0113944155638193
31-Jan-1985,0.0320670662483866
28-Feb-1985,-0.0330965694162487
31-Mar-1985,0.0249818726078135
30-Apr-1985,0.0237435958334275
31-May-1985,0.0787530482066153
30-Jun-1985,0.0104073332430333
31-Jul-1985,-0.0108315347856708
31-Aug-1985,0.0265791008671845
30-Sep-1985,0.00673061832380034
31-Oct-1985,0.0271848320625482
30-Nov-1985,0.0348387436466082
31-Dec-1985,0.0461649337352877
31-Jan-1986,0.00234174017333293
28-Feb-1986,0.0713998275590723
31-Mar-1986,0.0581510401067598
30-Apr-1986,0.00685291358629188
31-May-1986,-0.0390275304499058
30-Jun-1986,0.0553940194581817
31-Jul-1986,0.00682082006083801
31-Aug-1986,0.0337318524437661
30-Sep-1986,-0.0288292558401348
31-Oct-1986,0.0138623540025502
30-Nov-1986,0.0194499949225669
31-Dec-1986,0.000364361524646741
31-Jan-1987,0.00952906098189282
28-Feb-1987,0.00528283469560164
31-Mar-1987,-0.0161066822464148
30-Apr-1987,-0.0406120456473284
31-May-1987,-0.011678756584724
30-Jun-1987,0.0143858329356195
31-Jul-1987,-0.0114008366097025
31-Aug-1987,-0.0147814872372847
30-Sep-1987,-0.0321781393468704
31-Oct-1987,0.0568019399605773
30-Nov-1987,0.000279886006564405
31-Dec-1987,0.017919901548435
31-Jan-1988,0.0454408077708304
29-Feb-1988,0.0135937821524456
31-Mar-1988,-0.020225027912093
30-Apr-1988,-0.0123775312934763
31-May-1988,-0.0137768706215982
30-Jun-1988,0.0324444269158235
31-Jul-1988,-0.0119602724198722
31-Aug-1988,-0.000721280623216022
30-Sep-1988,0.0324326507495144
31-Oct-1988,0.0218426363872954
30-Nov-1988,-0.0192504801995702
31-Dec-1988,0.00240501239043506
31-Jan-1989,0.0160241065214635
28-Feb-1989,-0.0122753913526688
31-Mar-1989,0.00904412786750216
30-Apr-1989,0.0258505422763547
31-May-1989,0.0351647981793662
30-Jun-1989,0.0408073101566152
31-Jul-1989,0.025822364793856
31-Aug-1989,-0.0228803311447344
30-Sep-1989,0.00355005785730987
31-Oct-1989,0.0333731875302756
30-Nov-1989,0.0120444389255701
31-Dec-1989,0.000432593235814735
31-Jan-1990,-0.0265503688220694
28-Feb-1990,0.00173805279032429
31-Mar-1990,-0.00210440497373359
30-Apr-1990,-0.0179814573355238
31-May-1990,0.0364980425371139
30-Jun-1990,0.0184406253995037
31-Jul-1990,0.0116814094470471
31-Aug-1990,-0.0255793756428865
30-Sep-1990,0.00999151862271822
31-Oct-1990,0.0185166584204859
30-Nov-1990,0.0332647632116208
31-Dec-1990,0.019004600680343
31-Jan-1991,0.0101077548650215
28-Feb-1991,0.00736684766758201
31-Mar-1991,0.00466045883557627
30-Apr-1991,0.00873387633607916
31-May-1991,0.00398735178758121
30-Jun-1991,-0.00531990302508593
31-Jul-1991,0.00954614693535891
31-Aug-1991,0.032717256982138
30-Sep-1991,0.0307297584888146
31-Oct-1991,0.006225
30-Nov-1991,0.0124762222766273
31-Dec-1991,0.0541076987103563
31-Jan-1992,-0.0362134574507078
29-Feb-1992,0.00888365715957168
31-Mar-1992,-0.0125623142086088
30-Apr-1992,0.00147073191667093
31-May-1992,0.0258333213635033
30-Jun-1992,0.0194476350019152
31-Jul-1992,0.0359994480745885
31-Aug-1992,0.0127870775618268
30-Sep-1992,0.0236895392444155
31-Oct-1992,-0.0253456271179166
30-Nov-1992,-0.00495455863221776
31-Dec-1992,0.0236944232169201
31-Jan-1993,0.0280971847857535
28-Feb-1993,0.0319037774410202
31-Mar-1993,0.005025
30-Apr-1993,0.00354975503472116
31-May-1993,-0.00303140710958277
30-Jun-1993,0.0319947134754014
31-Jul-1993,0.00259797748720878
31-Aug-1993,0.033674927514238
30-Sep-1993,0.00834214356124918
31-Oct-1993,0.00222289113054868
30-Nov-1993,-0.0252797446149943
31-Dec-1993,0.00485833333333333
31-Jan-1994,0.0146031419670897
28-Feb-1994,-0.0282913237540634
31-Mar-1994,-0.0391336246301473
30-Apr-1994,-0.0147914764619913
31-May-1994,-0.00182905225582077
30-Jun-1994,-0.00585394103424403
31-Jul-1994,0.0215760207787684
31-Aug-1994,0.00102984286921191
30-Sep-1994,-0.0235583505499157
31-Oct-1994,-0.00659767713482259
30-Nov-1994,-0.000276241608466737
31-Dec-1994,0.0113555507265405
31-Jan-1995,0.0230410007121929
28-Feb-1995,0.0329165831570166
31-Mar-1995,0.00741703723975517
30-Apr-1995,0.0151555760563282
31-May-1995,0.0620429616727459
30-Jun-1995,0.0118401597140212
31-Jul-1995,-0.0122075684154731
31-Aug-1995,0.0177833548565064
30-Sep-1995,0.0133027153355093
31-Oct-1995,0.0154778578937301
30-Nov-1995,0.0252082327983771
31-Dec-1995,0.0183679141239309
31-Jan-1996,0.00314384947182462
29-Feb-1996,-0.0342843052232439
31-Mar-1996,-0.0101777558926796
30-Apr-1996,-0.0176736995492806
31-May-1996,-0.00796426504205167
30-Jun-1996,0.0142900105286342
31-Jul-1996,0.000618153724990419
31-Aug-1996,-0.00565754629971564
30-Sep-1996,0.0229711131854793
31-Oct-1996,0.0310420216088485
30-Nov-1996,0.0281641490622005
31-Dec-1996,-0.0217725085869632
31-Jan-1997,-0.00185813219089539
28-Feb-1997,0.00327967169183606
31-Mar-1997,-0.0200587043819985
30-Apr-1997,0.0200759276545659
31-May-1997,0.00918541349731723
30-Jun-1997,0.0171151656460673
31-Jul-1997,0.041618269847937
31-Aug-1997,-0.018276421677734
30-Sep-1997,0.0214590646873547
31-Oct-1997,0.0259537130874316
30-Nov-1997,0.00337848693684437
31-Dec-1997,0.0131099269289183
31-Jan-1998,0.0214131396536589
28-Feb-1998,-0.00216307284499539
31-Mar-1998,0.000930130432527837
30-Apr-1998,0.00397470629267063
31-May-1998,0.0137869936634956
30-Jun-1998,0.0137375381941925
31-Jul-1998,-6.10729699784818E-06
31-Aug-1998,0.0393508796994637
30-Sep-1998,0.0527127328588215
31-Oct-1998,-0.0120531873281109
30-Nov-1998,-0.00397283678534046
31-Dec-1998,0.0110355858857664
31-Jan-1999,0.00308808447042656
28-Feb-1999,-0.0442484899293827
31-Mar-1999,0.00747002643511883
30-Apr-1999,-0.00400161938284817
31-May-1999,-0.016580446297735
30-Jun-1999,-0.00797869529654109
31-Jul-1999,-0.00332075783961546
31-Aug-1999,0.000493359805846737
30-Sep-1999,0.0109251047608272
31-Oct-1999,-0.00394699125527699
30-Nov-1999,-0.00671524999450335
31-Dec-1999,-0.0144053894674074
31-Jan-2000,-0.0111104417650517
29-Feb-2000,0.0244234912870278
31-Mar-2000,0.0341436755611053
30-Apr-2000,-0.00960642416999408
31-May-2000,0.000814244862564279
30-Jun-2000,0.0244374503740704
31-Jul-2000,0.00428703918575129
31-Aug-2000,0.0282387817662925
30-Sep-2000,-0.000448046138735365
31-Oct-2000,0.00707488044038182
30-Nov-2000,0.0267693349850591
31-Dec-2000,0.0322897232017952
31-Jan-2001,-0.00110632106989892
28-Feb-2001,0.0253131174245095
31-Mar-2001,0.00332302730993473
30-Apr-2001,-0.0278900101888871
31-May-2001,-0.00161395698520351
30-Jun-2001,0.00528438908024353
31-Jul-2001,0.0315327762060406
31-Aug-2001,0.021382791552515
30-Sep-2001,0.0237704191819734
31-Oct-2001,0.0278471923433974
30-Nov-2001,-0.0339754103901106
31-Dec-2001,-0.0184014431421479
31-Jan-2002,0.004225
28-Feb-2002,0.0190222027575838
31-Mar-2002,-0.0369403436664912
30-Apr-2002,0.0284004678906122
31-May-2002,0.00657291602686202
30-Jun-2002,0.0213830565928197
31-Jul-2002,0.0317881731874193
31-Aug-2002,0.033602202281593
30-Sep-2002,0.0456058686530832
31-Oct-2002,-0.0214171639210337
30-Nov-2002,-0.020027023944997
31-Dec-2002,0.0354444235133705
31-Jan-2003,-0.0106124989759384
28-Feb-2003,0.0272120022322623
31-Mar-2003,-0.00673225851693454
30-Apr-2003,-0.00170615851081594
31-May-2003,0.0467684937947358
30-Jun-2003,-0.0113048635007974
31-Jul-2003,-0.0724107220838549
31-Aug-2003,0.0069207742940244
30-Sep-2003,0.0435731450543998
31-Oct-2003,-0.0262748496268022
30-Nov-2003,0.0028093931188763
31-Dec-2003,0.0092279088962038
31-Jan-2004,0.0124223667221433
29-Feb-2004,0.0172774462796993
31-Mar-2004,0.0139522541849255
30-Apr-2004,-0.0498318388870429
31-May-2004,-0.00645490188445527
30-Jun-2004,0.00703695022478077
31-Jul-2004,0.0133647384091567
31-Aug-2004,0.033608125640247
30-Sep-2004,0.0026350756140111
31-Oct-2004,0.0107406163526176
30-Nov-2004,-0.0213686081025947
31-Dec-2004,0.0132663628937417
31-Jan-2005,0.0115992438598899
28-Feb-2005,-0.0141099799437769
31-Mar-2005,-0.00746719481068307
30-Apr-2005,0.0270631366723593
31-May-2005,0.0205605379506691
30-Jun-2005,0.00821942207564145
31-Jul-2005,-0.0239582967787567
31-Aug-2005,0.0246587099831561
30-Sep-2005,-0.0222160868626248
31-Oct-2005,-0.0145595625572895
30-Nov-2005,0.0101544994035527
31-Dec-2005,0.0117121056693835
31-Jan-2006,-0.00742642902117317
28-Feb-2006,0.00219296145173056
31-Mar-2006,-0.0203738524717007
30-Apr-2006,-0.0121596657236244
31-May-2006,0.000374575481232175
30-Jun-2006,0.00195965021891944
31-Jul-2006,0.0166882739744084
31-Aug-2006,0.023757091963351
30-Sep-2006,0.0118265936640555
31-Oct-2006,0.00623299776857909
30-Nov-2006,0.0157576663966638
31-Dec-2006,-0.0159098430188244
31-Jan-2007,-0.00544260618943056
28-Feb-2007,0.025372413020611
31-Mar-2007,-0.00328558588576658
30-Apr-2007,0.00545106333415283
31-May-2007,-0.0171495138626339
30-Jun-2007,-0.0059700401919015
31-Jul-2007,0.0237535123559603
31-Aug-2007,0.0229767864142315
30-Sep-2007,-0.000164283781643265
31-Oct-2007,0.0125551159899869
30-Nov-2007,0.0452053971439003
31-Dec-2007,-0.00236486006426497
31-Jan-2008,0.0338913636121893
29-Feb-2008,0.0146865892269745
31-Mar-2008,0.00961217099501615
30-Apr-2008,-0.0233978472193536
31-May-2008,-0.0203390833523962
30-Jun-2008,0.00907012493869978
31-Jul-2008,0.003325
31-Aug-2008,0.0164235669114683
30-Sep-2008,0.00155591880129287
31-Oct-2008,-0.00977760195067715
30-Nov-2008,0.0957042029819183
31-Dec-2008,0.0625802393437704
31-Jan-2009,-0.0513041252282996
28-Feb-2009,-0.0103800793035639
31-Mar-2009,0.029316093562814
30-Apr-2009,-0.0357958867535615
31-May-2009,-0.02318983795143
30-Jun-2009,-0.0020918715734652
31-Jul-2009,0.00377265831025358
31-Aug-2009,0.0129633743841416
30-Sep-2009,0.0103888085149647
31-Oct-2009,-0.00559598114602431
30-Nov-2009,0.0197134962278671
31-Dec-2009,-0.0496689316919612
31-Jan-2010,0.0213932178503496
28-Feb-2010,0.00467976849214752
31-Mar-2010,-0.0158118087296883
30-Apr-2010,0.015562948120503
31-May-2010,0.0349758952113329
30-Jun-2010,0.0317785269251198
31-Jul-2010,0.00503936951674921
31-Aug-2010,0.0435654208258708
30-Sep-2010,-0.00317489797316566
31-Oct-2010,-0.00657077852669246
30-Nov-2010,-0.013292970185475
