Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2008-03-31,203,204.03,201.92,203.74
2008-04-30,203.63,204.91,203.27,204.9
2008-05-31,205.12,205.12,203.51,204.23
2008-06-30,204.14,204.14,202.99,202.99
2008-07-31,202.79,206.08,202.41,206.08
2008-08-31,206.62,209.44,206.53,208.73
2008-09-30,208.91,211.54,208.78,211.27
2008-10-31,211.29,211.81,201.75,206.26
2008-11-30,206.59,213.64,206.59,213.64
2008-12-31,214.58,220.54,213.93,220.54
2009-01-31,220.84,224.05,219.98,219.98
2009-02-28,220.23,220.71,213.69,215.64
2009-03-31,215.09,217.31,213.39,215.2
2009-04-30,215.79,218.79,215.79,218.79
2009-05-31,219.15,219.46,217.15,219.46
2009-06-30,220.12,223.26,220.12,223.26
2009-07-31,223.24,230.76,223.24,230.76
2009-08-31,231.29,232.54,230.83,230.83
2009-09-30,231.07,232.47,229.68,232.47
2009-10-31,232.56,236.26,232.04,235.18
2009-11-30,235.83,237.69,235.73,237.12
2009-12-31,237.37,239.31,237.37,238.46
2010-01-31,238.67,243.9,238.57,243.71
2010-02-28,244.58,246.56,244.14,246.56
2010-03-31,247.07,252.55,247.07,252.55
2010-04-30,252.9,254.33,252.31,253.06
2010-05-31,253.73,254.4,250.72,253.26
2010-06-30,253.11,253.5,251.37,251.52
2010-07-31,252.14,254.71,252.14,254.71
2010-08-31,254.48,258.49,254,257.3
2010-09-30,257.03,258.21,256.43,258.19
2010-10-31,258.44,259.38,258.24,258.73
2010-11-30,258.89,258.89,256.47,256.47
2010-12-31,256.95,259.09,256.95,258.76
2011-01-31,258.88,258.88,256.28,256.38
2011-02-28,256.84,257.57,256.84,257.49
2011-03-31,257.91,258.87,257.51,258.79
2011-04-30,258.82,260.84,258.82,260.75
2011-05-31,260.83,263,260.83,263
2011-06-30,263.49,268.17,263.49,268.17
2011-07-31,268.42,269.1,266.9,269.02
2011-08-31,269.26,271.36,267.9,271.36
2011-09-30,271.65,272.8,268.46,269.81
2011-10-31,268.93,273.85,268.76,273.37
2011-11-30,272.91,273.92,269.2,270.17
2011-12-31,271.28,272.8,271.23,271.93
2012-01-31,272.22,278.54,270.75,278.54
2012-02-29,279.15,281.44,279.15,281.44
2012-03-31,281.74,283.55,281.74,282.94
2012-04-30,283.64,286.18,282.62,286.18
2012-05-31,286.47,287.52,285.12,285.87
2012-06-30,285.91,289.59,285.91,289.59
2012-07-31,289.72,293.93,289.72,293.87
2012-08-31,294.11,295.56,293.61,295.34
2012-09-30,295.75,297.46,295.24,297.46
2012-10-31,297.35,302.08,297.25,301.48
2012-11-30,302.11,307.49,302.11,307.49
2012-12-31,308.19,311.9,307.72,311.9
2013-01-31,311.63,311.81,308.76,311.23
2013-02-28,311.03,311.03,309.12,310.01
2013-03-31,310.2,312.28,309.56,311.04
2013-04-30,311.23,316.21,311.23,315.99
2013-05-31,317.21,318.7,315.27,315.27
2013-06-30,315.62,316.23,305.52,307.61
2013-07-31,306.18,311.5,306.18,309.98
2013-08-31,310.35,310.35,308.23,308.72
2013-09-30,308.5,310.44,304.56,308.63
2013-10-31,308.15,312.33,308.15,311.7
2013-11-30,311.29,311.63,309.54,309.92
2013-12-31,309.9,312.17,309.53,312.17
2014-01-31,311.44,313.46,310.83,310.83
2014-02-28,309.45,312.89,309.45,312.89
2014-03-31,311.91,314.82,311.91,314.65
2014-04-30,314.81,317.36,314.69,317.36
2014-05-31,318.22,322.02,318.22,321.99
2014-06-30,322.27,324.76,321.97,324.47
2014-07-31,324.45,327.05,324.02,326.53
2014-08-31,325.74,328.3,324.8,328.27
2014-09-30,328.42,330.14,328.31,329.14
2014-10-31,329.04,332.86,329.04,332.86
2014-11-30,332.83,334.24,331.48,334.24
2014-12-31,333.7,333.7,331.75,332.81
2015-01-31,332.95,338.31,332.95,337.69
2015-02-28,337.61,337.61,335.04,336.42
2015-03-31,336.56,336.82,334.59,336.21
2015-04-30,335.9,336.43,333.02,333.02
2015-05-31,333,333,330.76,332.07
2015-06-30,332.05,332.05,328.82,329.54
2015-07-31,330.03,332.39,330.03,332.18
2015-08-31,332.09,333.18,331.1,331.9
2015-09-30,331.37,332.32,330.73,331.87
2015-10-31,332.16,334.31,332.16,334.01
2015-11-30,334.18,334.93,333.12,334.81
2015-12-31,334.55,334.61,329.89,332.99
2016-01-31,333.79,336.68,333.18,334.92
2016-02-29,335.03,336.32,334.98,335.98
2016-03-31,336.02,336.61,335.68,336.44
2016-04-30,336.44,336.79,335.76,336.37
2016-05-31,336.22,336.64,335.43,335.43
2016-06-30,335.41,336.84,333.81,336.81
2016-07-31,337.51,337.8,336.38,336.38
2016-08-31,337.22,339.19,337.09,338.74
2016-09-30,338.45,338.69,337.01,337.1
2016-10-31,337.55,337.62,335.75,336.41
2016-11-30,336.49,336.49,332.18,332.78
2016-12-31,332.08,332.81,330.54,332.21
2017-01-31,331.87,332.29,330.79,331.78
2017-02-28,331.83,332.64,331.83,332.64
2017-03-31,332.7,336.76,332.7,336.76
2017-04-30,337.19,338.19,337.19,338.19
2017-05-31,338.07,340.11,337.97,339.99
2017-06-30,340.37,341.57,340.19,340.19
2017-07-31,340.8,341.68,339.71,341.4
2017-08-31,341.24,342.94,341.12,342.71
2017-09-30,342.87,344.45,342.61,343.03
2017-10-31,342.73,343.63,341.91,343.32
2017-11-30,342.87,344.59,342.74,344.29
2017-12-31,344.2,346.02,344.2,345.89
2018-01-31,345.94,347.28,345.81,346.25
2018-02-28,345.75,348.18,345.64,348.18
2018-03-31,348.5,349.7,348.41,349.68
2018-04-30,350.14,351.52,350.04,351.41
2018-05-31,351.03,351.03,346.65,346.89
2018-06-30,347.3,347.87,346.71,347.17
2018-07-31,347.38,348.65,346.72,348.38
2018-08-31,348.59,348.6,345.09,345.26
2018-09-30,344.65,347.75,343.49,347.48
2018-10-31,347.51,349.15,345.89,348.33
2018-11-30,348.17,349.29,347.29,348.82
2018-12-31,349.55,353.69,349.21,353.26
2019-01-31,353.62,355.33,352.17,355.33
2019-02-28,355.54,355.75,353.75,353.88
2019-03-31,353.54,354.34,353.08,353.08
2019-04-30,353.01,354.76,352.93,353.51
2019-05-31,352.66,355.85,352.57,355.85
2019-06-30,356.58,361.12,356.51,360.87
2019-07-31,361.04,365.38,361.04,364.9
2019-08-31,364.75,367.81,364.69,366.05
2019-09-30,366.99,367.35,364.09,366.51
2019-10-31,366.56,369.52,366.56,369.52
2019-11-30,369.3,369.66,367.74,369.08
2019-12-31,368.51,369.23,368.09,368.45
2020-01-31,370.32,372.08,369.6,371.88
2020-02-29,372.94,377.38,372.24,377.38
2020-03-31,376.07,377.95,362.74,368.14
2020-04-30,368.65,372.58,367.49,372.1
2020-05-31,372.26,379.06,372.06,379.06
2020-06-30,380.05,380.38,378.79,380.24
2020-07-31,380.74,384.08,380.74,384.08
2020-08-31,384.08,384.36,382.88,382.88
2020-09-30,383.28,384.73,383.28,384.48
2020-10-31,384.81,388.09,384.73,388.09
2020-11-30,387.87,391.09,387.85,390.44
2020-12-31,390.47,391.67,389.01,391.56
2021-01-31,392.27,394.45,391.91,394.17
2021-02-28,394.37,394.37,389.11,389.11
2021-03-31,389.96,390.1,388.16,388.59
2021-04-30,388.38,390.21,387.45,387.45
2021-05-31,387.78,388.02,382.21,383.94
2021-06-30,383.91,386.2,383.46,385.85
2021-07-31,385.84,386.66,384.37,386.08
2021-08-31,386.56,386.84,385.67,385.67
2021-09-30,385.38,385.38,381.79,381.79
2021-10-31,381.07,381.07,368.5,368.5
2021-11-30,367.58,367.58,355.09,358.06
2021-12-31,356.36,358.41,350.06,350.06
2022-01-31,350.49,350.62,346.56,346.56
2022-02-28,347.05,350.61,336.3,336.3
2022-03-31,336.33,336.33,315.04,317.85
2022-04-30,316.86,316.86,305.02,305.02
2022-05-31,304.46,307.57,300.52,307.19
2022-06-30,307.46,307.46,290.9,302.09
2022-07-31,305.18,313.98,300.62,313.98
2022-08-31,315.43,317.46,306.41,308.28
2022-09-30,307.89,311.44,298.31,299.18
2022-10-31,300.22,301.63,281.79,286.73
2022-11-30,287.28,306.83,286.75,306.83
2022-12-31,308.89,311.67,307.29,309.23
2023-01-31,310.54,323.91,310.54,322.28
2023-02-28,323.35,326.26,316.69,319.29
2023-03-31,319.05,326.5,317.57,326.24
2023-04-30,326.62,330.04,325.93,330.04
2023-05-31,331.06,332.91,328.94,331.68
2023-06-30,332.55,335.43,331.87,335.43
2023-07-31,336.05,341.79,334.71,341.27
2023-08-31,340.76,341.68,338.59,341.58
2023-09-30,341.58,344.31,340.79,341.56
2023-10-31,341.47,343.52,339.18,343.52
2023-11-30,345.23,347.87,343.52,347.48
2023-12-31,348.46,356.82,348.46,355.21
2024-01-31,353.86,357.63,353.86,357.63
2024-02-29,358.36,358.36,354.26,356.1
2024-03-31,356.75,357.55,354.26,354.68
